customer_id,signup_date,gender,age_group,city,membership_tier,preferred_channel,email_subscribed
CUST-22247,2022-04-13,Female,18-24,Adelaide,Gold,Online,1
CUST-22248,2022-06-16,Male,55-64,London,Bronze,Online,1
CUST-22249,2021-02-10,Other,55-64,London,Bronze,Online,0
CUST-22250,2022-06-13,Female,65+,Sydney,Gold,In-Store,1
CUST-22251,2021-07-14,Male,35-44,Toronto,Silver,Online,1
CUST-22252,2022-02-12,Female,35-44,Perth,Silver,Online,1
CUST-22253,2022-04-18,Male,25-34,London,Bronze,Online,1
CUST-22254,2021-10-29,Female,55-64,Sydney,Bronze,Online,1
CUST-22255,2022-12-08,Female,55-64,Brisbane,Bronze,Online,1
CUST-22256,2022-04-20,Male,65+,Toronto,Silver,In-Store,1
CUST-22257,2021-04-03,Male,65+,New York,Platinum,Online,1
CUST-22258,2021-04-26,Female,25-34,Singapore,Bronze,Online,1
CUST-22259,2022-12-14,Female,55-64,Brisbane,Bronze,In-Store,1
CUST-22260,2022-02-07,Male,45-54,Auckland,Bronze,In-Store,1
CUST-22261,2022-04-07,Male,18-24,Brisbane,Silver,Online,1
CUST-22262,2022-04-10,Female,55-64,Adelaide,Platinum,In-Store,1
CUST-22263,2022-04-11,Male,18-24,Perth,Bronze,In-Store,0
CUST-22264,2021-11-28,Male,65+,Brisbane,Gold,Online,1
CUST-22265,2021-05-07,Female,18-24,Melbourne,Platinum,In-Store,1
CUST-22266,2022-12-25,Male,45-54,Auckland,Silver,Online,1
CUST-22267,2021-03-29,Male,55-64,London,Bronze,In-Store,0
CUST-22268,2022-06-08,Female,55-64,Brisbane,Bronze,Online,0
CUST-22269,2022-01-23,Female,55-64,London,Gold,In-Store,1
CUST-22270,2021-02-14,Male,25-34,Auckland,Bronze,Online,0
CUST-22271,2022-08-03,Male,65+,Brisbane,Bronze,Online,0
CUST-22272,2021-06-16,Female,25-34,Brisbane,Bronze,Online,1
CUST-22273,2022-12-31,Female,18-24,London,Silver,Online,0
CUST-22274,2021-11-12,Male,35-44,Toronto,Bronze,In-Store,1
CUST-22275,2021-10-23,Female,65+,Brisbane,Silver,Online,1
CUST-22276,2021-05-01,Male,25-34,Adelaide,Bronze,Online,0
CUST-22277,2021-01-04,Female,55-64,Perth,Bronze,In-Store,1
CUST-22278,2021-01-13,Male,45-54,Toronto,Silver,Online,1
CUST-22279,2022-05-26,Other,55-64,Sydney,Silver,In-Store,0
CUST-22280,2022-09-15,Male,45-54,Adelaide,Gold,In-Store,0
CUST-22281,2021-08-11,Other,55-64,Toronto,Bronze,Online,1
CUST-22282,2022-04-10,Female,45-54,Toronto,Silver,Online,0
CUST-22283,2021-03-23,Male,55-64,Singapore,Silver,In-Store,1
CUST-22284,2021-01-07,Male,25-34,New York,Silver,Online,1
CUST-22285,2021-10-12,Male,55-64,New York,Bronze,In-Store,1
CUST-22286,2021-08-01,Male,18-24,Brisbane,Silver,Online,1
CUST-22287,2021-06-01,Female,18-24,Auckland,Bronze,Online,1
CUST-22288,2021-02-07,Female,25-34,Sydney,Bronze,Online,1
CUST-22289,2022-11-15,Female,55-64,Singapore,Platinum,In-Store,1
CUST-22290,2021-11-02,Female,35-44,Melbourne,Gold,In-Store,1
CUST-22291,2021-02-20,Female,18-24,London,Platinum,In-Store,1
CUST-22292,2021-07-02,Male,25-34,Perth,Bronze,Online,0
CUST-22293,2022-09-18,Male,65+,Singapore,Bronze,Online,1
CUST-22294,2022-08-10,Female,55-64,Brisbane,Bronze,In-Store,1
CUST-22295,2022-04-12,Male,65+,Singapore,Bronze,Online,1
CUST-22296,2022-01-04,Female,18-24,Melbourne,Silver,In-Store,1
CUST-22297,2021-11-03,Female,35-44,Auckland,Platinum,In-Store,1
CUST-22298,2022-01-24,Female,18-24,London,Platinum,In-Store,1
CUST-22299,2022-07-18,Female,18-24,Perth,Silver,In-Store,1
CUST-22300,2022-04-28,Male,25-34,Melbourne,Platinum,In-Store,1
CUST-22301,2022-12-13,Male,35-44,Auckland,Platinum,Online,1
CUST-22302,2022-06-24,Female,45-54,New York,Gold,In-Store,0
CUST-22303,2021-08-03,Male,65+,Adelaide,Bronze,Online,1
CUST-22304,2022-09-19,Female,18-24,Melbourne,Silver,In-Store,1
CUST-22305,2022-08-09,Female,65+,New York,Bronze,Online,1
CUST-22306,2021-03-31,Female,45-54,Singapore,Gold,Online,0
CUST-22307,2022-12-25,Female,35-44,London,Bronze,Online,1
CUST-22308,2022-09-16,Male,35-44,Perth,Platinum,In-Store,1
CUST-22309,2022-06-23,Male,55-64,Singapore,Bronze,Online,1
CUST-22310,2021-12-29,Female,25-34,Singapore,Bronze,In-Store,1
CUST-22311,2022-07-31,Female,45-54,New York,Silver,Online,1
CUST-22312,2022-10-10,Male,45-54,Toronto,Bronze,Online,1
CUST-22313,2021-07-04,Male,55-64,Adelaide,Bronze,In-Store,1
CUST-22314,2022-12-27,Male,35-44,Adelaide,Bronze,In-Store,1
CUST-22315,2021-01-02,Female,18-24,Sydney,Silver,In-Store,1
CUST-22316,2022-04-22,Male,65+,Melbourne,Gold,Online,1
CUST-22317,2021-08-01,Male,55-64,London,Bronze,Online,1
CUST-22318,2022-02-28,Male,18-24,Auckland,Silver,In-Store,1
CUST-22319,2021-12-25,Female,55-64,Adelaide,Bronze,Online,1
CUST-22320,2021-01-12,Female,65+,Adelaide,Bronze,In-Store,1
CUST-22321,2022-12-08,Female,35-44,Perth,Gold,In-Store,0
CUST-22322,2021-03-11,Male,35-44,Perth,Bronze,Online,1
CUST-22323,2022-06-03,Female,55-64,Auckland,Silver,In-Store,0
CUST-22324,2021-01-07,Female,18-24,Auckland,Gold,In-Store,1
CUST-22325,2021-12-16,Female,45-54,Singapore,Bronze,In-Store,1
CUST-22326,2022-09-23,Male,18-24,Brisbane,Silver,Online,0
CUST-22327,2021-07-18,Male,35-44,Auckland,Bronze,Online,1
CUST-22328,2022-11-20,Male,45-54,Toronto,Silver,In-Store,1
CUST-22329,2021-02-06,Male,65+,Brisbane,Gold,In-Store,0
CUST-22330,2022-05-09,Female,25-34,Toronto,Bronze,In-Store,1
CUST-22331,2022-07-04,Female,35-44,Toronto,Bronze,In-Store,1
CUST-22332,2022-02-28,Female,65+,Sydney,Bronze,In-Store,0
CUST-22333,2022-06-18,Female,35-44,Singapore,Bronze,Online,1
CUST-22334,2022-11-26,Other,35-44,New York,Silver,Online,1
CUST-22335,2022-07-03,Female,18-24,Adelaide,Silver,In-Store,0
CUST-22336,2022-08-15,Other,65+,Auckland,Bronze,In-Store,0
CUST-22337,2021-12-29,Female,18-24,Brisbane,Silver,Online,1
CUST-22338,2021-10-15,Male,18-24,Auckland,Gold,Online,0
CUST-22339,2022-01-20,Male,65+,New York,Gold,In-Store,1
CUST-22340,2021-06-19,Female,55-64,Singapore,Silver,Online,1
CUST-22341,2022-02-03,Female,25-34,Singapore,Bronze,Online,0
CUST-22342,2021-04-30,Female,35-44,Auckland,Gold,In-Store,1
CUST-22343,2022-12-28,Female,18-24,Perth,Bronze,Online,1
CUST-22344,2022-02-28,Male,18-24,Toronto,Silver,In-Store,1
CUST-22345,2021-09-01,Male,35-44,Toronto,Bronze,In-Store,1
CUST-22346,2021-11-06,Female,25-34,New York,Silver,In-Store,1
CUST-22347,2021-11-06,Female,25-34,Melbourne,Silver,In-Store,0
CUST-22348,2022-01-19,Female,18-24,Adelaide,Bronze,Online,1
CUST-22349,2021-04-05,Male,45-54,New York,Bronze,Online,1
CUST-22350,2021-01-26,Male,45-54,New York,Silver,In-Store,1
CUST-22351,2021-06-07,Male,25-34,Auckland,Bronze,Online,1
CUST-22352,2022-05-11,Female,65+,New York,Bronze,Online,1
CUST-22353,2021-11-14,Male,35-44,Brisbane,Gold,Online,1
CUST-22354,2021-04-11,Male,55-64,Brisbane,Silver,Online,1
CUST-22355,2021-07-30,Female,65+,Sydney,Platinum,In-Store,1
CUST-22356,2022-04-16,Female,45-54,New York,Platinum,Online,0
CUST-22357,2021-04-29,Female,18-24,Perth,Bronze,In-Store,1
CUST-22358,2021-02-15,Male,65+,Singapore,Silver,Online,1
CUST-22359,2021-03-31,Male,35-44,Toronto,Silver,Online,1
CUST-22360,2021-02-17,Male,18-24,New York,Bronze,Online,1
CUST-22361,2022-11-06,Male,65+,Perth,Silver,In-Store,1
CUST-22362,2021-01-24,Male,55-64,Perth,Bronze,Online,1
CUST-22363,2022-10-17,Male,25-34,Auckland,Bronze,In-Store,1
CUST-22364,2021-07-25,Female,25-34,Perth,Bronze,In-Store,1
CUST-22365,2021-10-11,Male,55-64,Auckland,Silver,In-Store,1
CUST-22366,2022-03-28,Female,65+,Melbourne,Gold,In-Store,0
CUST-22367,2021-10-07,Male,25-34,Brisbane,Silver,Online,1
CUST-22368,2021-10-08,Male,18-24,Sydney,Gold,In-Store,0
CUST-22369,2022-09-30,Female,55-64,New York,Platinum,Online,1
CUST-22370,2021-04-15,Male,25-34,New York,Bronze,In-Store,0
CUST-22371,2021-12-25,Female,55-64,Auckland,Gold,Online,1
CUST-22372,2021-10-05,Male,25-34,Perth,Bronze,Online,1
CUST-22373,2022-08-11,Male,25-34,Brisbane,Bronze,In-Store,1
CUST-22374,2021-03-14,Male,35-44,Singapore,Silver,In-Store,1
CUST-22375,2021-12-13,Female,55-64,Toronto,Silver,In-Store,0
CUST-22376,2021-02-21,Male,25-34,Sydney,Bronze,Online,1
CUST-22377,2022-04-28,Male,65+,Sydney,Bronze,Online,1
CUST-22378,2021-04-19,Female,45-54,Sydney,Bronze,In-Store,1
CUST-22379,2021-03-30,Female,45-54,London,Silver,Online,1
CUST-22380,2021-07-03,Female,65+,Singapore,Bronze,In-Store,1
CUST-22381,2022-08-30,Male,65+,Toronto,Bronze,In-Store,1
CUST-22382,2022-09-24,Female,35-44,Perth,Platinum,Online,0
CUST-22383,2021-12-07,Female,25-34,New York,Bronze,Online,1
CUST-22384,2021-03-22,Female,45-54,Singapore,Silver,Online,1
CUST-22385,2021-05-15,Male,18-24,Toronto,Bronze,Online,1
CUST-22386,2021-04-10,Male,45-54,Perth,Bronze,Online,1
CUST-22387,2022-12-02,Female,65+,Toronto,Silver,Online,0
CUST-22388,2022-04-27,Female,25-34,Adelaide,Silver,In-Store,0
CUST-22389,2021-05-28,Female,55-64,Perth,Bronze,In-Store,1
CUST-22390,2022-01-08,Male,45-54,Brisbane,Gold,In-Store,1
CUST-22391,2022-12-18,Male,65+,Auckland,Bronze,In-Store,0
CUST-22392,2021-11-29,Female,45-54,Toronto,Silver,Online,1
CUST-22393,2021-01-31,Male,18-24,Toronto,Bronze,Online,1
CUST-22394,2021-04-26,Female,35-44,Toronto,Silver,Online,1
CUST-22395,2022-04-18,Female,25-34,Perth,Bronze,Online,1
CUST-22396,2021-12-23,Female,55-64,Singapore,Platinum,Online,1
CUST-22397,2021-05-11,Female,55-64,Melbourne,Bronze,Online,1
CUST-22398,2022-02-20,Male,65+,Melbourne,Silver,Online,1
CUST-22399,2021-11-30,Male,55-64,Melbourne,Silver,Online,1
CUST-22400,2021-11-06,Female,55-64,Toronto,Bronze,Online,1
CUST-22401,2022-02-15,Female,55-64,London,Silver,In-Store,1
CUST-22402,2021-09-02,Female,55-64,Adelaide,Bronze,In-Store,1
CUST-22403,2022-07-16,Male,25-34,Toronto,Gold,In-Store,0
CUST-22404,2022-01-29,Female,18-24,Auckland,Silver,In-Store,1
CUST-22405,2021-08-02,Male,65+,Singapore,Bronze,Online,0
CUST-22406,2022-03-18,Male,45-54,Singapore,Bronze,In-Store,0
CUST-22407,2021-12-17,Male,55-64,Adelaide,Bronze,Online,1
CUST-22408,2021-06-27,Female,65+,Melbourne,Bronze,Online,1
CUST-22409,2022-12-30,Male,55-64,Toronto,Platinum,Online,1
CUST-22410,2021-04-28,Female,55-64,Singapore,Silver,Online,1
CUST-22411,2022-04-20,Female,35-44,New York,Bronze,In-Store,1
CUST-22412,2021-04-10,Male,45-54,Brisbane,Silver,Online,1
CUST-22413,2021-11-12,Male,45-54,Melbourne,Bronze,Online,1
CUST-22414,2022-09-05,Male,18-24,Singapore,Platinum,In-Store,0
CUST-22415,2022-01-24,Male,35-44,Toronto,Silver,Online,1
CUST-22416,2022-10-23,Female,65+,Sydney,Bronze,Online,1
CUST-22417,2021-04-03,Female,25-34,Brisbane,Silver,Online,1
CUST-22418,2022-08-18,Male,65+,Sydney,Bronze,Online,1
CUST-22419,2021-05-31,Male,65+,Brisbane,Platinum,Online,1
CUST-22420,2022-04-09,Male,55-64,Perth,Silver,Online,0
CUST-22421,2022-02-04,Male,55-64,Singapore,Silver,Online,1
CUST-22422,2022-04-03,Female,25-34,Adelaide,Bronze,In-Store,1
CUST-22423,2022-11-29,Female,35-44,Perth,Bronze,Online,1
CUST-22424,2022-08-07,Female,65+,Perth,Bronze,Online,0
CUST-22425,2022-03-22,Male,65+,Auckland,Gold,In-Store,0
CUST-22426,2021-04-02,Male,55-64,Sydney,Bronze,Online,1
CUST-22427,2022-09-19,Female,55-64,London,Bronze,Online,0
CUST-22428,2021-05-11,Male,35-44,Sydney,Bronze,Online,1
CUST-22429,2022-01-14,Male,55-64,Sydney,Bronze,Online,1
CUST-22430,2021-01-01,Male,65+,New York,Gold,In-Store,0
CUST-22431,2022-01-03,Other,18-24,Perth,Bronze,In-Store,1
CUST-22432,2021-02-01,Male,25-34,London,Bronze,Online,0
CUST-22433,2022-12-21,Female,55-64,London,Silver,In-Store,1
CUST-22434,2022-10-03,Male,35-44,London,Silver,Online,1
CUST-22435,2022-02-20,Male,45-54,London,Bronze,In-Store,1
CUST-22436,2022-07-13,Female,25-34,Brisbane,Bronze,In-Store,1
CUST-22437,2022-05-02,Female,25-34,Adelaide,Bronze,Online,1
CUST-22438,2022-07-23,Female,45-54,Auckland,Silver,Online,1
CUST-22439,2022-03-04,Other,25-34,Perth,Bronze,Online,1
CUST-22440,2022-11-18,Male,25-34,Brisbane,Platinum,In-Store,0
CUST-22441,2021-01-12,Male,18-24,Sydney,Gold,In-Store,0
CUST-22442,2021-05-28,Male,65+,Toronto,Platinum,In-Store,1
CUST-22443,2022-11-05,Male,45-54,Brisbane,Bronze,In-Store,1
CUST-22444,2021-03-28,Other,25-34,London,Silver,Online,1
CUST-22445,2022-04-12,Male,65+,Singapore,Bronze,In-Store,0
CUST-22446,2022-03-12,Female,55-64,Brisbane,Silver,Online,1
CUST-22447,2022-04-11,Male,55-64,London,Silver,Online,1
CUST-22448,2022-07-20,Male,45-54,London,Bronze,Online,1
CUST-22449,2021-12-30,Female,25-34,Brisbane,Platinum,Online,0
CUST-22450,2022-03-11,Male,55-64,Sydney,Gold,Online,1
CUST-22451,2022-08-15,Female,45-54,Adelaide,Silver,In-Store,1
CUST-22452,2022-12-31,Female,55-64,Perth,Platinum,Online,0
CUST-22453,2022-02-25,Female,55-64,Singapore,Bronze,In-Store,1
CUST-22454,2022-01-11,Male,18-24,Sydney,Silver,Online,1
CUST-22455,2022-08-05,Female,45-54,Auckland,Silver,In-Store,1
CUST-22456,2021-04-26,Female,55-64,Toronto,Silver,Online,1
CUST-22457,2022-12-09,Female,18-24,Brisbane,Gold,Online,0
CUST-22458,2022-06-24,Other,35-44,Toronto,Bronze,Online,1
CUST-22459,2022-06-14,Male,18-24,New York,Gold,In-Store,0
CUST-22460,2022-09-17,Other,18-24,Adelaide,Gold,Online,1
CUST-22461,2022-04-29,Male,65+,Melbourne,Bronze,In-Store,1
CUST-22462,2022-12-02,Female,65+,New York,Silver,In-Store,0
CUST-22463,2022-08-17,Female,35-44,Singapore,Bronze,In-Store,1
CUST-22464,2021-02-24,Female,35-44,New York,Bronze,Online,1
CUST-22465,2021-01-12,Female,45-54,Toronto,Gold,In-Store,0
CUST-22466,2022-06-09,Male,45-54,Singapore,Silver,Online,1
CUST-22467,2021-12-06,Male,45-54,Auckland,Gold,Online,1
CUST-22468,2021-10-29,Male,35-44,Brisbane,Bronze,In-Store,1
CUST-22469,2021-02-06,Male,65+,Singapore,Bronze,In-Store,1
CUST-22470,2021-11-08,Female,65+,Singapore,Bronze,Online,0
CUST-22471,2021-09-24,Female,18-24,Toronto,Bronze,In-Store,0
CUST-22472,2022-08-16,Male,25-34,Singapore,Bronze,In-Store,1
CUST-22473,2021-02-22,Female,65+,Perth,Gold,In-Store,1
CUST-22474,2022-10-02,Female,18-24,Perth,Silver,In-Store,1
CUST-22475,2022-05-12,Male,18-24,Brisbane,Bronze,Online,1
CUST-22476,2022-06-02,Male,18-24,Perth,Gold,In-Store,1
CUST-22477,2021-09-16,Male,25-34,Singapore,Bronze,Online,0
CUST-22478,2021-10-15,Female,35-44,Perth,Bronze,Online,0
CUST-22479,2021-01-15,Male,65+,Melbourne,Bronze,Online,1
CUST-22480,2022-09-11,Female,25-34,Singapore,Bronze,In-Store,1
CUST-22481,2021-06-04,Male,65+,Toronto,Silver,Online,0
CUST-22482,2022-01-14,Female,25-34,Perth,Gold,In-Store,1
CUST-22483,2022-12-19,Male,25-34,Toronto,Bronze,Online,1
CUST-22484,2021-07-05,Female,55-64,Sydney,Silver,In-Store,0
CUST-22485,2021-12-18,Male,18-24,Brisbane,Platinum,Online,1
CUST-22486,2022-09-02,Male,25-34,Toronto,Bronze,Online,1
CUST-22487,2022-02-27,Male,45-54,Adelaide,Silver,Online,1
CUST-22488,2022-11-08,Male,45-54,Brisbane,Bronze,Online,1
CUST-22489,2021-08-04,Female,55-64,Auckland,Silver,In-Store,1
CUST-22490,2021-02-25,Female,65+,Perth,Silver,Online,1
CUST-22491,2021-04-29,Female,18-24,Brisbane,Silver,In-Store,1
CUST-22492,2022-04-21,Male,45-54,Toronto,Silver,Online,0
CUST-22493,2021-11-05,Male,45-54,New York,Platinum,Online,1
CUST-22494,2021-08-28,Female,45-54,London,Silver,In-Store,1
CUST-22495,2022-05-01,Female,35-44,Brisbane,Bronze,Online,0
CUST-22496,2022-06-28,Female,45-54,Sydney,Gold,Online,1
CUST-22497,2021-10-23,Female,45-54,London,Bronze,Online,1
CUST-22498,2022-11-26,Female,35-44,New York,Silver,Online,0
CUST-22499,2022-12-01,Female,18-24,Melbourne,Gold,Online,1
CUST-22500,2022-06-29,Male,65+,Auckland,Bronze,Online,1
CUST-22501,2022-03-19,Female,55-64,Perth,Silver,Online,1
CUST-22502,2021-12-10,Female,35-44,Perth,Gold,In-Store,0
CUST-22503,2021-04-11,Male,35-44,Singapore,Platinum,Online,1
CUST-22504,2022-02-05,Male,45-54,Adelaide,Bronze,Online,1
CUST-22505,2022-11-20,Male,55-64,Adelaide,Bronze,In-Store,1
CUST-22506,2022-06-17,Male,35-44,Brisbane,Silver,In-Store,0
CUST-22507,2021-11-17,Female,55-64,Sydney,Silver,Online,0
CUST-22508,2022-11-20,Female,18-24,Melbourne,Gold,In-Store,1
CUST-22509,2021-01-13,Male,45-54,Melbourne,Gold,In-Store,1
CUST-22510,2022-06-22,Male,18-24,Toronto,Platinum,Online,1
CUST-22511,2021-12-26,Female,25-34,Perth,Gold,Online,1
CUST-22512,2021-09-15,Other,25-34,Sydney,Gold,In-Store,1
CUST-22513,2021-01-25,Male,55-64,Melbourne,Gold,Online,1
CUST-22514,2021-02-28,Female,55-64,Adelaide,Bronze,Online,1
CUST-22515,2022-09-06,Male,65+,Melbourne,Bronze,In-Store,1
CUST-22516,2022-12-27,Female,18-24,Melbourne,Bronze,In-Store,0
CUST-22517,2022-09-12,Female,25-34,London,Silver,In-Store,0
CUST-22518,2022-11-04,Male,65+,Singapore,Silver,In-Store,1
CUST-22519,2021-07-09,Male,18-24,Brisbane,Bronze,Online,0
CUST-22520,2021-09-17,Female,35-44,Toronto,Silver,In-Store,1
CUST-22521,2022-11-08,Female,18-24,Toronto,Bronze,In-Store,1
CUST-22522,2021-10-11,Male,45-54,Auckland,Gold,Online,1
CUST-22523,2021-09-21,Female,25-34,Melbourne,Bronze,In-Store,1
CUST-22524,2021-10-11,Female,18-24,London,Silver,Online,1
CUST-22525,2022-02-02,Female,35-44,Sydney,Platinum,In-Store,1
CUST-22526,2021-09-22,Male,35-44,Brisbane,Silver,Online,1
CUST-22527,2022-03-28,Male,18-24,Toronto,Bronze,Online,1
CUST-22528,2021-07-25,Female,55-64,London,Silver,Online,1
CUST-22529,2021-07-02,Female,65+,Toronto,Bronze,Online,0
CUST-22530,2021-04-22,Male,25-34,New York,Bronze,In-Store,1
CUST-22531,2022-03-18,Female,25-34,Singapore,Bronze,Online,0
CUST-22532,2022-10-21,Female,18-24,Toronto,Silver,In-Store,1
CUST-22533,2021-09-23,Male,18-24,Sydney,Silver,Online,1
CUST-22534,2021-03-16,Female,18-24,Singapore,Bronze,In-Store,1
CUST-22535,2021-09-14,Male,45-54,Sydney,Bronze,In-Store,1
CUST-22536,2022-05-25,Female,25-34,Sydney,Silver,In-Store,1
CUST-22537,2021-02-08,Male,65+,London,Gold,In-Store,1
CUST-22538,2021-09-30,Male,25-34,Auckland,Bronze,In-Store,1
CUST-22539,2022-02-05,Male,55-64,Sydney,Bronze,In-Store,0
CUST-22540,2022-06-12,Female,65+,Toronto,Silver,Online,1
CUST-22541,2022-05-05,Male,45-54,London,Gold,Online,1
CUST-22542,2021-03-13,Male,55-64,Adelaide,Silver,Online,1
CUST-22543,2021-01-04,Male,45-54,Toronto,Silver,Online,1
CUST-22544,2021-05-05,Male,55-64,New York,Gold,In-Store,0
CUST-22545,2022-01-03,Male,35-44,Perth,Silver,Online,1
CUST-22546,2022-02-15,Female,18-24,Melbourne,Silver,In-Store,0
CUST-22547,2022-01-10,Male,55-64,Auckland,Bronze,In-Store,1
CUST-22548,2021-03-24,Female,45-54,Perth,Bronze,Online,0
CUST-22549,2022-10-26,Female,25-34,Brisbane,Silver,Online,1
CUST-22550,2022-07-22,Male,18-24,London,Silver,Online,1
CUST-22551,2022-11-08,Male,25-34,Perth,Bronze,In-Store,1
CUST-22552,2022-12-14,Female,45-54,Melbourne,Bronze,In-Store,1
CUST-22553,2022-10-08,Female,65+,Auckland,Bronze,In-Store,0
CUST-22554,2022-05-14,Male,18-24,Toronto,Silver,Online,1
CUST-22555,2021-07-14,Female,25-34,Sydney,Silver,In-Store,1
CUST-22556,2021-07-17,Female,18-24,Singapore,Bronze,In-Store,0
CUST-22557,2021-09-02,Male,45-54,London,Bronze,Online,1
CUST-22558,2021-03-06,Male,55-64,Perth,Gold,In-Store,1
CUST-22559,2022-05-27,Male,55-64,Toronto,Gold,In-Store,1
CUST-22560,2021-01-17,Male,18-24,Auckland,Silver,Online,1
CUST-22561,2021-02-27,Other,35-44,Sydney,Bronze,Online,0
CUST-22562,2022-02-20,Male,18-24,Adelaide,Platinum,In-Store,1
CUST-22563,2022-11-01,Male,65+,New York,Bronze,In-Store,1
CUST-22564,2022-04-15,Female,65+,New York,Silver,In-Store,1
CUST-22565,2021-06-02,Female,65+,Singapore,Silver,In-Store,0
CUST-22566,2021-08-27,Male,18-24,Sydney,Gold,Online,1
CUST-22567,2021-05-25,Male,45-54,Sydney,Bronze,Online,1
CUST-22568,2022-04-28,Male,55-64,Sydney,Platinum,In-Store,1
CUST-22569,2021-09-06,Female,65+,Brisbane,Silver,Online,1
CUST-22570,2021-01-15,Male,25-34,Sydney,Bronze,In-Store,0
CUST-22571,2021-11-11,Male,18-24,Toronto,Bronze,Online,1
CUST-22572,2022-09-18,Male,25-34,Singapore,Silver,Online,1
CUST-22573,2021-03-07,Female,18-24,Melbourne,Bronze,Online,0
CUST-22574,2022-05-25,Male,55-64,Singapore,Gold,Online,0
CUST-22575,2021-08-14,Female,18-24,Adelaide,Gold,Online,0
CUST-22576,2022-03-13,Female,35-44,London,Bronze,In-Store,1
CUST-22577,2021-11-29,Male,18-24,Singapore,Gold,In-Store,1
CUST-22578,2022-07-13,Male,25-34,Auckland,Platinum,In-Store,1
CUST-22579,2021-08-07,Male,18-24,Singapore,Silver,In-Store,1
CUST-22580,2021-06-27,Male,35-44,Melbourne,Silver,In-Store,1
CUST-22581,2021-05-04,Male,35-44,Brisbane,Bronze,Online,1
CUST-22582,2022-03-02,Female,25-34,Auckland,Silver,In-Store,1
CUST-22583,2022-07-21,Female,25-34,Toronto,Bronze,Online,0
CUST-22584,2021-09-07,Male,55-64,Sydney,Bronze,Online,0
CUST-22585,2021-05-17,Female,18-24,Singapore,Bronze,Online,1
CUST-22586,2022-01-21,Male,25-34,Sydney,Gold,Online,0
CUST-22587,2022-05-14,Female,18-24,Sydney,Silver,In-Store,1
CUST-22588,2021-01-08,Female,25-34,Melbourne,Bronze,Online,1
CUST-22589,2022-12-25,Male,65+,Singapore,Gold,Online,1
CUST-22590,2021-10-18,Female,45-54,Toronto,Gold,In-Store,0
CUST-22591,2022-12-10,Male,25-34,Adelaide,Bronze,In-Store,1
CUST-22592,2021-05-27,Female,65+,Perth,Silver,Online,0
CUST-22593,2022-06-20,Male,45-54,London,Silver,In-Store,1
CUST-22594,2021-09-02,Female,25-34,Singapore,Bronze,In-Store,0
CUST-22595,2022-12-10,Female,18-24,Singapore,Gold,Online,0
CUST-22596,2021-07-04,Male,65+,Toronto,Gold,Online,0
CUST-22597,2022-09-19,Female,18-24,Perth,Gold,In-Store,1
CUST-22598,2021-12-23,Female,45-54,Sydney,Silver,Online,0
CUST-22599,2022-07-26,Female,25-34,Adelaide,Silver,Online,1
CUST-22600,2021-05-01,Male,55-64,Melbourne,Bronze,Online,1
CUST-22601,2022-09-26,Male,35-44,New York,Platinum,Online,1
CUST-22602,2022-06-04,Male,25-34,Toronto,Silver,In-Store,0
CUST-22603,2022-10-04,Male,65+,Adelaide,Bronze,In-Store,0
CUST-22604,2021-10-11,Male,18-24,Adelaide,Silver,Online,1
CUST-22605,2021-04-26,Male,25-34,Toronto,Bronze,In-Store,1
CUST-22606,2022-05-25,Female,25-34,Brisbane,Gold,Online,0
CUST-22607,2022-11-18,Female,18-24,Sydney,Bronze,Online,1
CUST-22608,2022-10-23,Male,35-44,Perth,Silver,In-Store,1
CUST-22609,2021-08-03,Female,45-54,Perth,Bronze,Online,1
CUST-22610,2021-12-09,Female,55-64,Toronto,Silver,In-Store,0
CUST-22611,2021-02-14,Female,18-24,Sydney,Bronze,Online,1
CUST-22612,2022-07-05,Other,25-34,Brisbane,Silver,In-Store,0
CUST-22613,2021-01-30,Female,45-54,New York,Gold,In-Store,1
CUST-22614,2021-04-29,Male,18-24,Adelaide,Bronze,Online,1
CUST-22615,2022-04-01,Female,55-64,Singapore,Silver,In-Store,0
CUST-22616,2021-11-30,Male,45-54,Adelaide,Bronze,Online,1
CUST-22617,2022-11-25,Female,35-44,Adelaide,Gold,In-Store,0
CUST-22618,2021-04-23,Male,35-44,Adelaide,Gold,In-Store,1
CUST-22619,2021-04-11,Male,25-34,London,Bronze,Online,1
CUST-22620,2021-07-24,Female,45-54,Adelaide,Bronze,In-Store,1
CUST-22621,2021-03-17,Female,45-54,Singapore,Bronze,Online,0
CUST-22622,2022-05-12,Male,18-24,London,Silver,Online,1
CUST-22623,2021-05-29,Male,25-34,Singapore,Bronze,In-Store,1
